protein,fat,milk,herd_test_day_solution_for_milk_energy_yield,sire,father_of_sire,mother_of_sire
1004.12517160686,1280.40241029641,33.298882698908,-0.287419124709594,3123,1410,2661
1026.8059212051,1302.03994206257,33.6478879258401,-0.51951633484241,3125,1424,1856
998.03849726776,1214.58591530055,33.815722226776,-0.0584398762770492,3127,2522,1051
1059.17812684366,1271.52147492625,35.0576814749263,0.249820645816667,3130,1554,2548
1007.36411034483,1226.70100689655,33.9127244689655,0.16384064131269,3131,1551,2702
961.752049180328,1190.21385245902,32.3906004754098,-0.767786870535738,3132,1421,1985
961.637572718155,1191.89861584754,31.8721264694082,-0.820335859282146,3135,1502,1850
992.771501057082,1252.21329809725,33.6828913953488,0.0644464647099366,3136,2510,2016
992.580341246291,1249.17415430267,33.1219781008902,-0.44817096259095,3137,1435,2066
972.376521327014,1192.67242654028,31.3255476398104,-0.0473369866098578,3138,2052,2555
960.851631644005,1221.04792336218,31.4240430407911,-1.15706445092559,3141,881,2148
1020.18390890551,1267.32884432359,34.3669889598912,-0.0131346996165194,3142,2052,2218
1007.02298621746,1217.62529862175,33.078594058193,-0.365135945073234,3143,1514,1774
970.187516853933,1252.29740449438,32.0743162247191,-0.322598886541124,3144,878,2497
1037.19130111524,1266.11204460967,34.6375849256506,0.24306045111803,3145,1551,2497
942.353302583026,1234.79287822878,30.8036682841328,-0.498091471077306,3148,1502,1947
952.456948818898,1193.48901574803,33.0178273031496,-0.254481356167913,3149,793,1807
976.627021276596,1263.55068836045,32.6849636670839,-0.351632547031915,3151,878,1807
961.296193548387,1236.3535483871,31.8283039516129,-0.470366032661774,3152,798,1946
1024.56060650888,1234.84900887574,34.1610636982249,-0.179143327635725,3161,1551,2342
963.709914738124,1209.6571863581,31.9019824969549,-0.744298161921681,3162,802,1851
948.392199170125,1220.83708160443,30.8298144813278,-0.577363676426418,3163,798,1787
1033.75389434889,1320.74594594595,33.9337526044226,-0.325499777658599,3164,2349,2342
962.986547455296,1226.45573590096,31.7386858596974,-0.474484669425447,3166,2433,2054
921.826023222061,1202.47220609579,30.9213016110305,-0.414802910250218,3188,1523,1877
973.372188841202,1235.04672389127,32.7247934477825,-0.388545721008298,3189,1010,2070
1012.76522652659,1229.00712409718,33.0620061917269,0.336435381744386,3194,1393,2594
1006.20085597766,1263.30271802415,32.2364526222794,-0.139584742823535,3199,1488,2123
966.89845659164,1243.9068488746,32.2189406752412,-0.5718060375291,3236,798,1782
964.568661538462,1180.94883076923,32.0271318461538,-0.536088903995846,3247,2433,870
947.033714839961,1206.75827352085,30.431787914646,0.0419937458776916,3250,2517,2594
955.82695473251,1217.18471193416,32.4170165843621,-0.349920125671399,3251,878,2071
979.951264749875,1237.52251288017,32.5545544415822,-0.145022891745455,3257,1010,1808
970.635349301397,1188.65925149701,32.4754183532934,-0.267530133669162,3261,1010,2028
966.892826086957,1268.79220496894,31.9646586801242,-0.642487573068323,3274,790,2017
1009.51662775616,1246.47428015564,33.215465771725,0.0994723173745785,3280,2510,2615
1043.92218670077,1279.72006393862,34.3539328644501,0.198047331879348,3281,1554,2544
1013.9073849428,1258.7759377494,33.0540269034318,0.531961162496435,3282,1504,2188
1037.15804746494,1287.31549083064,34.5486186839266,-0.0693311763014024,3285,1509,2700
990.357134295476,1201.91527081272,33.1903739760273,0.318627653957841,3286,1542,2613
1100.41547594678,1294.68517911975,36.1451504503582,0.140651963788025,3287,2349,2479
961.260287277702,1242.98548563611,31.6378954309166,0.0464676613098495,3295,2040,2603
962.300345710627,1219.96879641485,31.5784165428937,-0.152414068989629,3297,2522,2633
983.54127090301,1208.63695652174,32.982566129957,0.0569162312408982,3298,1024,2137
983.239089026915,1206.54892339545,32.6748994099379,0.376621596071946,3299,2522,2332
1024.66506088927,1241.94567827811,33.7748619909374,-0.139148564620079,3300,2419,1822
993.221152073733,1266.94807373272,32.3679387373272,0.179773035504424,3301,1396,2483
980.518878504673,1200.01112149533,32.1850636181575,-0.225895390088385,3306,1525,2298
999.50588072122,1281.34234396671,32.9109716920943,-0.0403332839292649,3307,2524,1931
940.362962264151,1143.36339622642,31.3978068301887,0.133895496250566,3308,2524,2487
970.939484882419,1195.99212765957,31.4289075587906,-0.139401106446361,3309,1454,2259
960.531180342255,1218.86903027644,31.4531092628346,0.106776186957902,3311,1024,2611
946.266332665331,1222.98032064128,31.1483095190381,-0.216037833613427,3312,2432,2298
999.693830645161,1283.38012096774,33.9043534879032,0.293052030817944,3313,2517,2613
1000.24143033292,1262.03865598027,32.8706564488286,-0.0870293204371147,3315,2432,2340
1035.00456828885,1233.50981161695,33.8350977394035,0.212599093041601,3316,2351,2440
981.172853107345,1252.5363700565,31.4602093644068,-0.0353803784303672,3317,1688,1995
975.900505050505,1224.25181818182,32.5877795833333,0.275176791411869,3318,1554,2241
1009.57272346369,1257.65543296089,32.5564092458101,0.645300007746089,3319,1564,2640
1007.17703407225,1217.6229679803,34.5592257430213,0.468949934174117,3320,2490,2303
999.240571428571,1282.98591836735,32.9513497823129,-0.0436224181526531,3322,1688,2262
1008.48295254833,1337.73400702988,32.1273937258348,0.469442581410545,3323,1688,2304
968.56482023968,1257.91886817577,32.1782208122503,0.240501402633289,3324,2490,2636
1021.75864904552,1312.68825256975,33.4099643024963,-0.133687972314831,3325,1541,2063
950.778006962576,1236.54335944299,31.6407968929504,0.219621263445344,3326,1444,2483
935.423541202673,1177.52236080178,31.2881626614699,0.0083682751513363,3327,1393,2483
962.828107784431,1198.91707784431,32.0599237844311,-0.00627950823832335,3328,1688,2657
1000.58934466019,1236.47626213592,33.5971667111651,0.137717466309587,3329,2490,2585
952.396091015169,1184.81109684948,32.0134776779463,0.338535953841424,3330,1393,2585
951.496070606293,1195.31851112817,30.8367343745203,0.236174527564313,3331,2517,2273
1012.67196448391,1257.49972253052,33.6053612985572,0.397929769422974,3332,1688,2483
956.438586005831,1168.01260932945,32.2767804810496,0.270784760708601,3333,1518,2669
1038.52271459227,1298.34723175966,33.5199911373391,0.197964473162017,3334,1319,2271
970.604086294416,1241.48131979695,31.9640886294416,0.194949080877411,3335,2490,2272
1020.33044247788,1252.11374631268,33.5196442772861,-0.0304660503811209,3336,1688,2270
1018.90385518591,1241.2964481409,32.7529830234834,0.33125389390773,3337,2349,2483
1018.79778975741,1305.54363881402,34.3836306334232,0.0229082593766846,3338,1688,2656
1014.99052224371,1296.90876208897,32.9894556479691,0.258514442888298,3339,1688,2655
1011.75209356725,1223.60088888889,34.1468563508772,0.4442197981,3340,1542,2628
1038.46754360465,1270.79313953488,33.9588363953488,0.198092405351163,3341,1688,2300
961.281654411765,1262.61341911765,31.7517662867647,0.130081154858088,3342,1319,2265
1049.79527967258,1303.32398362892,35.2550253206003,0.5344551241191,3343,881,2303
972.282834890966,1257.73711838006,32.1636586760125,-0.140323393627259,3345,1318,2274
1052.89413316583,1265.89272613065,36.2832802638191,0.053001905843593,3346,2018,2666
1013.87817772778,1275.09300337458,33.2185168841395,0.361383093301125,3347,881,2267
995.669427430093,1211.41785619174,33.4237316378162,0.112252339797736,3348,1319,2628
995.696022099448,1281.47925414365,32.511548839779,-0.129148192791989,3349,1739,2269
991.547704081633,1197.20650510204,32.2853772066327,0.305393662504209,3350,1740,2637
992.288711755234,1246.32691626409,33.7996616666667,0.00177116086900161,3351,1548,2611
934.61502374169,1183.22643874644,31.0510154131054,0.153070327430864,3352,1455,2441
1018.27046365915,1327.75226817043,33.5321412907268,-0.406081584638346,3353,2302,2571
922.975313609467,1199.02360946746,30.4841841065089,-0.0105385956933728,3355,1530,2293
976.744824242424,1260.72739393939,31.917155030303,0.131813079172364,3356,2517,1677
961.645229540918,1210.06068862275,31.797350758483,0.0761770073013972,3357,1568,2297
974.221264855688,1246.29941426146,31.5430641680815,-0.699603610240153,3360,1742,2281
1044.50133970177,1329.9640816802,33.9742383557449,0.0532864770282253,3364,2040,2287
1045.27687822497,1295.00833333333,33.9891200980392,0.319181534397884,3365,1514,1821
944.673584269663,1215.03569662921,30.675474,0.154346249247303,3366,2517,1712
982.211128640777,1228.7369538835,32.5083982038835,-0.252847397040777,3367,1530,2308
1010.25655452436,1277.70001160093,32.9259597911833,-0.212743736341067,3368,2040,2286
1053.555121916,1279.0949268143,34.8333229552223,0.0435079054974245,3369,1531,2664
1029.03091364205,1241.97750938673,34.5854825531915,-0.113898206039049,3370,1531,2647
974.9606125,1183.7450375,33.040968275,-0.093971438011375,3371,1531,2691
1017.79180327869,1254.48577553594,33.635165372005,0.0765862366460277,3373,2510,2016
955.801132502831,1206.51301245753,31.5673125934315,-0.872501304268403,3374,1538,2283
1080.1820213149,1283.06038957298,35.9615790962771,0.126179740956672,3375,1531,2709
1000.71252148997,1259.19922636103,33.6142551862464,0.086414202004298,3376,1526,2683
1008.21752056404,1254.02287896592,33.3667712338425,0.0368328295565217,3377,2511,2556
984.659767801858,1183.03498452012,33.4378943498452,0.33563949958452,3378,1565,2607
1023.74533167496,1290.21179933665,34.0414478606965,0.28389028645738,3380,1554,2104
1028.58367664671,1276.77168862275,33.9882276047904,-0.142069541373653,3382,1348,1997
978.789131944444,1246.6134837963,32.1354513657407,-0.110604545848032,3389,1554,2013
1003.06070680628,1265.78501745201,33.8605155846422,0.143271590746073,3395,1742,2309
927.52652173913,1222.19873043478,30.3401306956522,-0.297502332452348,3409,1550,1998
983.71457247557,1224.06310667752,32.9894691530945,-0.0687100056017915,3411,2698,2562
1000.02003778338,1284.7101511335,33.6752379722922,0.0264808000716625,3417,1319,2494
989.238983481576,1304.9173570521,32.8241174459975,-0.662169023159847,3418,1007,2311
1008.62900121065,1279.33117433414,33.7164645702179,-0.496687440782869,3419,852,2325
980.750655021834,1168.98944687045,33.3001499708879,0.00494756278617176,3420,1174,2311
1046.78381601363,1277.63236797274,34.9537559454855,0.0992010135537479,3424,1522,2319
1068.70526439483,1288.83418331375,34.1193126792009,0.240790130951939,3425,1743,2324
1014.97248730964,1217.77127749577,33.5528747884941,0.101976735859222,3426,1743,2324
982.423327464789,1254.13345070423,31.8946038732394,-0.518568802327289,3427,1419,2328
982.514415322581,1203.47035282258,32.6020391633065,-0.956473335029335,3428,1529,2328
976.10296222664,1242.26705765408,32.6967695427435,-0.303835824129125,3431,852,2056
1008.82205640423,1241.36387191539,32.8277360752056,0.0174534930080494,3434,2302,2557
1035.25918828265,1311.08569692904,33.3728783750745,0.0325958465610838,3446,1410,2400
1016.76269714286,1272.60101714286,33.8208505028571,0.0413010763776,3455,1553,2036
978.890148026316,1228.38410361842,33.0961321134868,0.310694484553454,3464,1129,2059
975.778301886792,1235.52198742138,32.5737705660377,-0.403961067124402,3465,1356,2034
1026.00837478675,1281.59273323157,33.4668962233995,0.158655416355533,3466,2408,1409
1011.94693522907,1294.20371248025,32.5475251974724,-0.477525057569194,3468,1421,2344
1024.30719022688,1272.475008726,33.229820069808,-1.1526370791836,3472,1417,2362
990.188174807198,1260.32962724936,32.944903907455,-0.110985577235733,3477,1509,2337
1015.28305142857,1242.10962285714,32.9780578742857,-0.0990402566548571,3484,2419,2427
1042.27785863247,1260.36548830812,34.3159617140702,0.161251151899663,3485,2404,2365
1068.7191269518,1355.49094025798,34.2932269545146,0.215742470460509,3486,2523,2400
980.569107142857,1217.02667582418,31.8604358791209,-0.46291363849011,3488,1383,2374
1002.40365803109,1250.65405181347,33.9141744559586,-0.0514961236393782,3491,1082,2292
1046.1528627451,1261.27276470588,34.9863980784314,-0.128821548742745,3496,1509,2375
1069.7057727238,1303.90991452339,34.6954524574525,0.178008758970404,3497,1531,2119
1087.98810409361,1312.65410425121,36.0255886229857,0.258341625154638,3498,1531,2701
943.160984455959,1209.00472797927,31.2883156735751,-0.95728431852513,3499,1421,2341
999.316794326241,1227.98859574468,33.0489121276596,-0.350410497947234,3501,1522,2354
1042.64159642401,1289.27656449553,34.4680555427842,0.363092529013155,3502,1541,2684
1023.63945091514,1248.58004991681,33.1012303161398,-0.724905605325957,3503,1356,2357
1013.0802124183,1284.56674836601,32.8407509640523,-0.309053590770588,3504,1437,2355
1020.23796352584,1258.93241641337,33.4530849088146,-0.0101264110927052,3505,2338,2368
996.693648573027,1225.41552322328,33.1351037269166,-0.818842143764466,3506,2336,2362
1026.97363150219,1251.40914438503,33.0431003548858,-0.546299880572533,3507,2363,2368
965.635041666667,1186.63276388889,31.9421305972222,-0.993302225809861,3508,1356,2377
1070.03643907002,1409.51260956708,35.3760297100481,0.179411071745283,3511,2349,2546
1012.87398333333,1282.15221666667,32.6113656166667,-0.00653561856216667,3512,1437,2376
941.978552631579,1171.295215311,31.3045061004785,-0.176548087290431,3513,1554,2384
1018.39235027223,1276.5345553539,33.5778953085299,0.137367119607895,3514,1564,2361
1011.63897142857,1270.09436190476,33.4822134666667,-0.0754184719234286,3515,1370,2353
963.01104387292,1220.69629349471,32.0454111346445,-0.0622992465527988,3516,1370,1900
964.527480314961,1177.96681102362,31.3128686745407,-0.577042197775591,3517,1375,2359
